,time,open,high,low,close,tick_volume,spread,real_volume
397,1764957000,0.87285,0.87288,0.87264,0.87282,203,8,0
398,1764957300,0.87283,0.87298,0.87271,0.87294,240,8,0
399,1764957600,0.87295,0.8732,0.87285,0.87317,218,8,0
400,1764957900,0.87317,0.87326,0.87289,0.87289,171,8,0
401,1764958200,0.87289,0.87312,0.87287,0.8731,229,8,0
402,1764958500,0.87311,0.8732,0.87302,0.87303,150,8,0
403,1764958800,0.87304,0.87308,0.87285,0.87293,178,8,0
404,1764959100,0.87295,0.87319,0.87287,0.87319,175,8,0
405,1764959400,0.87319,0.87336,0.87309,0.87318,238,8,0
406,1764959700,0.87316,0.87326,0.87307,0.87319,179,8,0
407,1764960000,0.87319,0.87333,0.87303,0.87329,164,8,0
408,1764960300,0.87334,0.87341,0.87312,0.8733,151,8,0
409,1764960600,0.8733,0.87333,0.87304,0.87311,156,8,0
410,1764960900,0.87314,0.87324,0.87303,0.87322,134,8,0
411,1764961200,0.87322,0.87345,0.87322,0.87339,157,8,0
412,1764961500,0.87338,0.87339,0.87304,0.87305,125,8,0
413,1764961800,0.87305,0.87328,0.87304,0.87323,112,8,0
414,1764962100,0.87323,0.87328,0.8731,0.87328,87,8,0
415,1764962400,0.87327,0.87339,0.87324,0.87335,62,8,0
416,1764962700,0.87335,0.87346,0.87327,0.87334,95,8,0
417,1764963000,0.87333,0.87341,0.8733,0.87341,108,8,0
418,1764963300,0.87341,0.87348,0.87337,0.87341,117,8,0
419,1764963600,0.87342,0.87357,0.87342,0.87352,93,8,0
