,time,open,high,low,close,tick_volume,spread,real_volume
388,1764953100,0.93625,0.93636,0.93613,0.93618,230,11,0
389,1764953400,0.93618,0.93642,0.93604,0.93636,218,11,0
390,1764953700,0.93637,0.93639,0.93604,0.93622,213,11,0
391,1764954000,0.9362,0.93639,0.93608,0.93633,262,11,0
392,1764954300,0.93632,0.9364,0.93614,0.9363,213,11,0
393,1764954600,0.93631,0.93632,0.93609,0.93613,216,11,0
394,1764954900,0.93614,0.93636,0.93602,0.93629,181,11,0
395,1764955200,0.9363,0.93644,0.93625,0.93643,193,11,0
396,1764955500,0.93643,0.93659,0.93642,0.93648,195,11,0
397,1764955800,0.93647,0.93676,0.9364,0.93675,168,11,0
398,1764956100,0.93675,0.9368,0.93643,0.9365,174,11,0
399,1764956400,0.93652,0.93688,0.9364,0.93682,202,11,0
400,1764956700,0.93681,0.93696,0.9367,0.93686,194,11,0
401,1764957000,0.93686,0.93702,0.93683,0.93683,168,11,0
402,1764957300,0.93684,0.93688,0.93657,0.93664,225,11,0
403,1764957600,0.93665,0.93681,0.93656,0.93681,179,11,0
404,1764957900,0.93681,0.93685,0.93665,0.93665,222,11,0
405,1764958200,0.93665,0.93672,0.93648,0.93672,228,11,0
406,1764958500,0.93672,0.93676,0.93652,0.93659,212,11,0
407,1764958800,0.93658,0.93666,0.93653,0.93666,199,11,0
408,1764959100,0.93665,0.93682,0.93664,0.93679,126,11,0
409,1764959400,0.93678,0.93682,0.9365,0.9365,184,11,0
410,1764959700,0.93651,0.93658,0.93643,0.93655,157,11,0
411,1764960000,0.93654,0.93662,0.93644,0.93646,149,11,0
412,1764960300,0.93647,0.93666,0.93634,0.93663,158,11,0
413,1764960600,0.93665,0.93674,0.93661,0.93664,131,11,0
414,1764960900,0.93664,0.93664,0.93654,0.93656,98,11,0
415,1764961200,0.93655,0.93679,0.93654,0.93677,107,13,0
416,1764961500,0.93672,0.9369,0.93671,0.93683,94,13,0
417,1764961800,0.93682,0.93684,0.93676,0.93678,82,13,0
418,1764962100,0.93679,0.93685,0.93676,0.93683,74,13,0
